QuarterEnding,HBT,HBTQF,PatientType,Specialty,SpecialtyQF,NumberWaiting,NumberWaitingQF,Available,AvailableQF,Unavailable,UnavailableQF,MedicalTotal,MedicalTotalQF,MedicalOtherMedicalCondition,MedicalOtherMedicalConditionQF,MedicalIndefinitelyUnavailable,MedicalIndefinitelyUnavailableQF,MedicalOther,MedicalOtherQF,PatientAdvisedTotal,PatientAdvisedTotalQF,PatientAdvisedHoliday,PatientAdvisedHolidayQF,PatientAdvisedPersonalCommitment,PatientAdvisedPersonalCommitmentQF,PatientAdvisedWorkCommitment,PatientAdvisedWorkCommitmentQF,PatientAdvisedCarerCommitment,PatientAdvisedCarerCommitmentQF,PatientAdvisedAcademicCommitment,PatientAdvisedAcademicCommitmentQF,PatientAdvisedJuryDuty,PatientAdvisedJuryDutyQF,PatientAdvisedWeather,PatientAdvisedWeatherQF,PatientAdvisedIndefinitelyUnavailable,PatientAdvisedIndefinitelyUnavailableQF,PatientAdvisedOther,PatientAdvisedOtherQF,PatientRequestedTotal,PatientRequestedTotalQF,PatientRequestedNamedConsultant,PatientRequestedNamedConsultantQF,PatientRequestedTreatedLocalHealthBoard,PatientRequestedTreatedLocalHealthBoardQF,SuspensionExceptionalCircumstances,SuspensionExceptionalCircumstancesQF,PFBUnavailability,PFBUnavailabilityQF
20210331,S08000022,,Inpatient/Day case,A9,,6,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210630,S08000022,,Inpatient/Day case,A9,,6,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210930,S08000022,,Inpatient/Day case,A9,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20211231,S08000022,,Inpatient/Day case,A9,,4,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20220331,S08000022,,Inpatient/Day case,A9,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20121231,S08000022,,Inpatient/Day case,A1,,159,,146,,13,,1,,0,,0,,1,,12,,0,,0,,0,,0,,0,,0,,0,,0,,12,,0,,0,,0,,0,,0,
20130331,S08000022,,Inpatient/Day case,A1,,120,,113,,7,,1,,0,,0,,1,,6,,0,,0,,0,,0,,0,,0,,0,,0,,6,,0,,0,,0,,0,,0,
20130630,S08000022,,Inpatient/Day case,A1,,128,,112,,16,,3,,0,,0,,3,,13,,0,,0,,0,,0,,0,,0,,0,,0,,13,,0,,0,,0,,0,,0,
20130930,S08000022,,Inpatient/Day case,A1,,124,,115,,9,,3,,1,,0,,2,,6,,0,,0,,0,,0,,0,,0,,0,,0,,6,,0,,0,,0,,0,,0,
20131231,S08000022,,Inpatient/Day case,A1,,110,,96,,14,,2,,1,,1,,0,,12,,1,,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140331,S08000022,,Inpatient/Day case,A1,,83,,79,,4,,0,,0,,0,,0,,4,,0,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140630,S08000022,,Inpatient/Day case,A1,,156,,151,,5,,2,,2,,0,,0,,3,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140930,S08000022,,Inpatient/Day case,A1,,114,,107,,7,,2,,2,,0,,0,,5,,1,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20141231,S08000022,,Inpatient/Day case,A1,,94,,90,,4,,1,,1,,0,,0,,3,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150331,S08000022,,Inpatient/Day case,A1,,151,,147,,4,,2,,2,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
20150630,S08000022,,Inpatient/Day case,A1,,120,,116,,4,,0,,0,,0,,0,,4,,1,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150930,S08000022,,Inpatient/Day case,A1,,117,,113,,4,,0,,0,,0,,0,,4,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20151231,S08000022,,Inpatient/Day case,A1,,104,,99,,5,,3,,3,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20160331,S08000022,,Inpatient/Day case,A1,,104,,100,,4,,1,,1,,0,,0,,3,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20160630,S08000022,,Inpatient/Day case,A1,,98,,94,,4,,0,,0,,0,,0,,4,,0,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20160930,S08000022,,Inpatient/Day case,A1,,96,,88,,8,,1,,1,,0,,0,,7,,4,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20161231,S08000022,,Inpatient/Day case,A1,,86,,82,,4,,0,,0,,0,,0,,4,,1,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170331,S08000022,,Inpatient/Day case,A1,,35,,35,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170630,S08000022,,Inpatient/Day case,A1,,16,,15,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170930,S08000022,,Inpatient/Day case,A1,,21,,20,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20171231,S08000022,,Inpatient/Day case,A1,,15,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180331,S08000022,,Inpatient/Day case,A1,,11,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180630,S08000022,,Inpatient/Day case,A1,,6,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180930,S08000022,,Inpatient/Day case,A1,,14,,13,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20181231,S08000022,,Inpatient/Day case,A1,,8,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190331,S08000022,,Inpatient/Day case,A1,,8,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190630,S08000022,,Inpatient/Day case,A1,,7,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190930,S08000022,,Inpatient/Day case,A1,,9,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20191231,S08000022,,Inpatient/Day case,A1,,9,,8,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200331,S08000022,,Inpatient/Day case,A1,,4,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200630,S08000022,,Inpatient/Day case,A1,,5,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200930,S08000022,,Inpatient/Day case,A1,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20201231,S08000022,,Inpatient/Day case,A1,,8,,7,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210331,S08000022,,Inpatient/Day case,A1,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210630,S08000022,,Inpatient/Day case,A1,,9,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210930,S08000022,,Inpatient/Day case,A1,,6,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20211231,S08000022,,Inpatient/Day case,A1,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20220331,S08000022,,Inpatient/Day case,A1,,7,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20130630,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20130930,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20131231,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20140331,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20140630,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20140930,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20141231,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20150331,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20150930,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20151231,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20160331,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20160630,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20160930,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20161231,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20170331,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20170630,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20170930,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20171231,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20180331,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20180630,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20180930,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20181231,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20190331,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20190630,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20190930,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20191231,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20200331,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20200630,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20200930,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20201231,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20210331,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20210630,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20210930,S08000022,,Inpatient/Day case,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20121231,S08000022,,Inpatient/Day case,C1,,585,,467,,118,,28,,0,,0,,28,,90,,0,,0,,0,,0,,0,,0,,0,,0,,90,,0,,0,,0,,0,,0,
20130331,S08000022,,Inpatient/Day case,C1,,574,,486,,88,,22,,0,,0,,22,,66,,0,,1,,0,,0,,0,,0,,0,,0,,65,,0,,0,,0,,0,,0,
20130630,S08000022,,Inpatient/Day case,C1,,596,,483,,113,,22,,0,,0,,22,,91,,0,,2,,1,,0,,0,,0,,0,,0,,88,,0,,0,,0,,0,,0,
20130930,S08000022,,Inpatient/Day case,C1,,623,,500,,123,,23,,14,,0,,9,,100,,1,,22,,5,,1,,0,,0,,0,,0,,71,,0,,0,,0,,0,,0,
20131231,S08000022,,Inpatient/Day case,C1,,636,,495,,141,,24,,24,,0,,0,,114,,12,,79,,14,,2,,0,,0,,0,,0,,7,,3,,3,,0,,0,,0,
20140331,S08000022,,Inpatient/Day case,C1,,518,,416,,102,,22,,22,,0,,0,,59,,11,,29,,15,,0,,0,,1,,0,,0,,3,,21,,3,,18,,0,,0,
20140630,S08000022,,Inpatient/Day case,C1,,537,,417,,120,,14,,14,,0,,0,,62,,10,,36,,14,,2,,0,,0,,0,,0,,0,,44,,10,,34,,0,,0,
20140930,S08000022,,Inpatient/Day case,C1,,550,,433,,117,,9,,9,,0,,0,,81,,8,,60,,11,,1,,0,,0,,0,,0,,1,,27,,4,,23,,0,,0,
20141231,S08000022,,Inpatient/Day case,C1,,574,,452,,122,,11,,11,,0,,0,,87,,9,,73,,5,,0,,0,,0,,0,,0,,0,,24,,0,,24,,0,,0,
20150331,S08000022,,Inpatient/Day case,C1,,473,,405,,68,,11,,11,,0,,0,,50,,4,,32,,13,,1,,0,,0,,0,,0,,0,,7,,0,,7,,0,,0,
20150630,S08000022,,Inpatient/Day case,C1,,463,,399,,64,,17,,17,,0,,0,,47,,11,,29,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150930,S08000022,,Inpatient/Day case,C1,,451,,385,,66,,12,,12,,0,,0,,53,,10,,24,,19,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
20151231,S08000022,,Inpatient/Day case,C1,,413,,341,,72,,12,,12,,0,,0,,59,,8,,36,,15,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
20160331,S08000022,,Inpatient/Day case,C1,,385,,337,,48,,12,,12,,0,,0,,33,,5,,20,,6,,1,,1,,0,,0,,0,,0,,3,,2,,1,,0,,0,
20160630,S08000022,,Inpatient/Day case,C1,,479,,420,,59,,3,,3,,0,,0,,53,,12,,22,,17,,2,,0,,0,,0,,0,,0,,3,,3,,0,,0,,0,
20160930,S08000022,,Inpatient/Day case,C1,,527,,442,,85,,9,,9,,0,,0,,72,,13,,35,,19,,3,,1,,0,,0,,0,,1,,4,,3,,1,,0,,0,
20161231,S08000022,,Inpatient/Day case,C1,,547,,485,,62,,8,,8,,0,,0,,50,,6,,31,,11,,1,,1,,0,,0,,0,,0,,4,,3,,1,,0,,0,
20170331,S08000022,,Inpatient/Day case,C1,,532,,478,,54,,15,,15,,0,,0,,37,,11,,14,,10,,2,,0,,0,,0,,0,,0,,2,,2,,0,,0,,0,
20170630,S08000022,,Inpatient/Day case,C1,,601,,521,,80,,10,,10,,0,,0,,69,,12,,33,,23,,0,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,
20170930,S08000022,,Inpatient/Day case,C1,,569,,513,,56,,5,,5,,0,,0,,49,,8,,29,,12,,0,,0,,0,,0,,0,,0,,2,,2,,0,,0,,0,
20171231,S08000022,,Inpatient/Day case,C1,,721,,660,,61,,12,,12,,0,,0,,47,,7,,30,,9,,1,,0,,0,,0,,0,,0,,2,,2,,0,,0,,0,
20180331,S08000022,,Inpatient/Day case,C1,,850,,802,,48,,12,,12,,0,,0,,36,,11,,17,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180630,S08000022,,Inpatient/Day case,C1,,945,,873,,72,,13,,13,,0,,0,,59,,18,,26,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180930,S08000022,,Inpatient/Day case,C1,,943,,889,,54,,14,,14,,0,,0,,40,,9,,18,,12,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20181231,S08000022,,Inpatient/Day case,C1,,917,,873,,44,,13,,13,,0,,0,,31,,3,,16,,11,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190331,S08000022,,Inpatient/Day case,C1,,914,,860,,54,,23,,23,,0,,0,,30,,7,,10,,13,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
20190630,S08000022,,Inpatient/Day case,C1,,839,,759,,80,,8,,8,,0,,0,,70,,9,,41,,20,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,1,
20190930,S08000022,,Inpatient/Day case,C1,,809,,737,,72,,15,,15,,0,,0,,57,,5,,39,,11,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20191231,S08000022,,Inpatient/Day case,C1,,871,,805,,66,,14,,14,,0,,0,,51,,6,,26,,19,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
20200331,S08000022,,Inpatient/Day case,C1,,1005,,965,,40,,4,,4,,0,,0,,34,,8,,17,,7,,0,,2,,0,,0,,0,,0,,0,,0,,0,,2,,0,
20200630,S08000022,,Inpatient/Day case,C1,,1095,,1072,,23,,0,,0,,0,,0,,12,,3,,6,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,11,,0,
20200930,S08000022,,Inpatient/Day case,C1,,1060,,1002,,58,,14,,14,,0,,0,,23,,2,,16,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,21,,0,
20201231,S08000022,,Inpatient/Day case,C1,,1009,,940,,69,,13,,13,,0,,0,,29,,1,,20,,7,,0,,1,,0,,0,,0,,0,,0,,0,,0,,27,,0,
20210331,S08000022,,Inpatient/Day case,C1,,976,,930,,46,,7,,7,,0,,0,,23,,0,,10,,13,,0,,0,,0,,0,,0,,0,,2,,2,,0,,14,,0,
20210630,S08000022,,Inpatient/Day case,C1,,965,,906,,59,,13,,13,,0,,0,,41,,4,,22,,14,,1,,0,,0,,0,,0,,0,,0,,0,,0,,5,,0,
20210930,S08000022,,Inpatient/Day case,C1,,1022,,954,,68,,10,,10,,0,,0,,46,,0,,28,,15,,3,,0,,0,,0,,0,,0,,6,,6,,0,,6,,0,
20211231,S08000022,,Inpatient/Day case,C1,,1115,,1051,,64,,17,,17,,0,,0,,35,,0,,26,,8,,1,,0,,0,,0,,0,,0,,9,,9,,0,,3,,0,
20220331,S08000022,,Inpatient/Day case,C1,,1180,,1104,,76,,20,,20,,0,,0,,44,,8,,25,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,12,,0,
20121231,S08000022,,Inpatient/Day case,AB,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20150630,S08000022,,Inpatient/Day case,AB,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20220331,S08000022,,Inpatient/Day case,AB,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
20140331,S08000022,,Inpatient/Day case,E12,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140630,S08000022,,Inpatient/Day case,E12,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140930,S08000022,,Inpatient/Day case,E12,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20141231,S08000022,,Inpatient/Day case,E12,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20121231,S08000022,,Inpatient/Day case,F2,,102,,96,,6,,3,,0,,0,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,
20130331,S08000022,,Inpatient/Day case,F2,,130,,122,,8,,0,,0,,0,,0,,8,,0,,0,,0,,0,,0,,0,,0,,0,,8,,0,,0,,0,,0,,0,
20130630,S08000022,,Inpatient/Day case,F2,,140,,129,,11,,4,,0,,0,,4,,7,,0,,0,,0,,0,,0,,0,,0,,0,,7,,0,,0,,0,,0,,0,
20130930,S08000022,,Inpatient/Day case,F2,,146,,131,,15,,6,,2,,0,,4,,9,,1,,0,,0,,0,,0,,0,,0,,0,,8,,0,,0,,0,,0,,0,
20131231,S08000022,,Inpatient/Day case,F2,,147,,126,,21,,2,,2,,0,,0,,19,,4,,14,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140331,S08000022,,Inpatient/Day case,F2,,104,,95,,9,,2,,2,,0,,0,,7,,3,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140630,S08000022,,Inpatient/Day case,F2,,89,,82,,7,,1,,1,,0,,0,,6,,1,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140930,S08000022,,Inpatient/Day case,F2,,99,,87,,12,,3,,3,,0,,0,,8,,2,,5,,0,,0,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,
20141231,S08000022,,Inpatient/Day case,F2,,101,,95,,6,,1,,1,,0,,0,,5,,1,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150331,S08000022,,Inpatient/Day case,F2,,75,,70,,5,,2,,2,,0,,0,,3,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150630,S08000022,,Inpatient/Day case,F2,,99,,91,,8,,3,,3,,0,,0,,5,,2,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150930,S08000022,,Inpatient/Day case,F2,,111,,101,,10,,2,,2,,0,,0,,8,,1,,5,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20151231,S08000022,,Inpatient/Day case,F2,,107,,99,,8,,2,,2,,0,,0,,6,,0,,4,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20160331,S08000022,,Inpatient/Day case,F2,,98,,91,,7,,0,,0,,0,,0,,6,,4,,1,,0,,1,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
20160630,S08000022,,Inpatient/Day case,F2,,106,,96,,10,,1,,1,,0,,0,,7,,4,,0,,3,,0,,0,,0,,0,,0,,0,,2,,2,,0,,0,,0,
20160930,S08000022,,Inpatient/Day case,F2,,80,,74,,6,,2,,2,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,2,,2,,0,,0,,0,
20161231,S08000022,,Inpatient/Day case,F2,,103,,95,,8,,2,,2,,0,,0,,5,,0,,4,,0,,0,,0,,0,,0,,0,,1,,1,,1,,0,,0,,0,
20170331,S08000022,,Inpatient/Day case,F2,,111,,103,,8,,3,,3,,0,,0,,4,,0,,2,,1,,1,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
