_id,QuarterEnding,HBT,HBTQF,PatientType,Specialty,SpecialtyQF,LessThan4WeekWait,LessThan4WeekWaitQF,4To8WeekWait,4To8WeekWaitQF,8To12WeekWait,8To12WeekWaitQF,12To16WeekWait,12To16WeekWaitQF,16To20WeekWait,16To20WeekWaitQF,20To24WeekWait,20To24WeekWaitQF,24To28WeekWait,24To28WeekWaitQF,28To32WeekWait,28To32WeekWaitQF,32To36WeekWait,32To36WeekWaitQF,36To40WeekWait,36To40WeekWaitQF,40To44WeekWait,40To44WeekWaitQF,44To48WeekWait,44To48WeekWaitQF,48To52WeekWait,48To52WeekWaitQF,52To65WeekWait,52To65WeekWaitQF,65To78WeekWait,65To78WeekWaitQF,78To91WeekWait,78To91WeekWaitQF,91To104WeekWait,91To104WeekWaitQF,Over104WeekWait,Over104WeekWaitQF
29035,20161231,S08000032,,New Outpatient,AR,,38,,195,,450,,27,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29036,20171231,S08000032,,New Outpatient,AR,,66,,209,,452,,62,,15,,3,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
29037,20181231,S08000032,,New Outpatient,AR,,44,,253,,244,,269,,73,,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29038,20191231,S08000032,,New Outpatient,AR,,216,,513,,24,,23,,9,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
29039,20201231,S08000032,,New Outpatient,AR,,51,,68,,93,,127,,88,,59,,18,,21,,42,,39,,5,,2,,1,,0,,0,,0,,0,,0,
29040,20211231,S08000032,,New Outpatient,AR,,146,,112,,19,,11,,12,,26,,76,,65,,10,,45,,79,,5,,1,,1,,0,,0,,0,,0,
29041,20130630,S08000032,,New Outpatient,C1,,1438,,1765,,479,,4,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29042,20140630,S08000032,,New Outpatient,C1,,1142,,1575,,880,,14,,1,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
29043,20150630,S08000032,,New Outpatient,C1,,1554,,1091,,844,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29044,20160630,S08000032,,New Outpatient,C1,,1303,,1300,,1206,,16,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29045,20170630,S08000032,,New Outpatient,C1,,1369,,837,,1369,,5,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29046,20180630,S08000032,,New Outpatient,C1,,1958,,719,,1364,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29047,20190630,S08000032,,New Outpatient,C1,,2978,,1087,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29048,20200630,S08000032,,New Outpatient,C1,,532,,171,,5,,34,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29049,20210630,S08000032,,New Outpatient,C1,,2384,,726,,34,,25,,14,,51,,127,,170,,40,,22,,2,,3,,2,,2,,1,,0,,0,,0,
29050,20130930,S08000032,,New Outpatient,C1,,1121,,1551,,733,,7,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29051,20140930,S08000032,,New Outpatient,C1,,710,,1438,,1353,,54,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29052,20150930,S08000032,,New Outpatient,C1,,1586,,1340,,628,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29053,20160930,S08000032,,New Outpatient,C1,,1311,,1240,,1281,,42,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29054,20170930,S08000032,,New Outpatient,C1,,1361,,884,,1346,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29055,20180930,S08000032,,New Outpatient,C1,,1917,,719,,1265,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,
29056,20190930,S08000032,,New Outpatient,C1,,2713,,1139,,55,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29057,20200930,S08000032,,New Outpatient,C1,,954,,304,,85,,93,,35,,16,,9,,9,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29058,20210930,S08000032,,New Outpatient,C1,,2221,,531,,146,,14,,5,,30,,24,,17,,21,,17,,8,,0,,0,,1,,0,,0,,0,,1,
29059,20130331,S08000032,,New Outpatient,C1,,1224,,1668,,587,,32,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29060,20140331,S08000032,,New Outpatient,C1,,1310,,1746,,939,,20,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29061,20150331,S08000032,,New Outpatient,C1,,1605,,1540,,643,,1,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
29062,20160331,S08000032,,New Outpatient,C1,,1642,,873,,1500,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29063,20170331,S08000032,,New Outpatient,C1,,1865,,471,,1507,,13,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29064,20180331,S08000032,,New Outpatient,C1,,1835,,339,,1274,,31,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29065,20190331,S08000032,,New Outpatient,C1,,3248,,1074,,62,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29066,20200331,S08000032,,New Outpatient,C1,,2158,,1153,,55,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29067,20210331,S08000032,,New Outpatient,C1,,2711,,559,,179,,140,,129,,216,,200,,129,,124,,46,,18,,20,,4,,2,,0,,0,,0,,0,
29068,20220331,S08000032,,New Outpatient,C1,,1612,,1237,,190,,254,,89,,63,,18,,8,,9,,2,,32,,12,,8,,34,,7,,0,,0,,0,
29069,20121231,S08000032,,New Outpatient,C1,,1619,,1871,,515,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29070,20131231,S08000032,,New Outpatient,C1,,1324,,1557,,951,,16,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29071,20141231,S08000032,,New Outpatient,C1,,1223,,1507,,1062,,7,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29072,20151231,S08000032,,New Outpatient,C1,,1624,,1042,,1045,,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29073,20161231,S08000032,,New Outpatient,C1,,1815,,632,,1329,,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29074,20171231,S08000032,,New Outpatient,C1,,1669,,542,,1337,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29075,20181231,S08000032,,New Outpatient,C1,,2332,,1247,,737,,5,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29076,20191231,S08000032,,New Outpatient,C1,,2705,,1240,,100,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29077,20201231,S08000032,,New Outpatient,C1,,1482,,678,,221,,132,,169,,157,,150,,134,,275,,174,,47,,7,,0,,0,,0,,0,,0,,0,
29078,20211231,S08000032,,New Outpatient,C1,,2189,,552,,215,,143,,31,,11,,9,,15,,2,,4,,5,,2,,3,,10,,0,,1,,0,,0,
29079,20130630,S08000032,,New Outpatient,C12,,316,,28,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29080,20140630,S08000032,,New Outpatient,C12,,86,,90,,119,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29081,20150630,S08000032,,New Outpatient,C12,,62,,63,,148,,11,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29082,20160630,S08000032,,New Outpatient,C12,,80,,166,,75,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29083,20170630,S08000032,,New Outpatient,C12,,52,,103,,12,,18,,26,,15,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29084,20180630,S08000032,,New Outpatient,C12,,65,,149,,155,,23,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29085,20190630,S08000032,,New Outpatient,C12,,77,,231,,49,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29086,20200630,S08000032,,New Outpatient,C12,,67,,9,,20,,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29087,20210630,S08000032,,New Outpatient,C12,,93,,123,,99,,12,,5,,2,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,
29088,20130930,S08000032,,New Outpatient,C12,,186,,167,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29089,20140930,S08000032,,New Outpatient,C12,,65,,51,,207,,33,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
29090,20150930,S08000032,,New Outpatient,C12,,52,,68,,112,,96,,10,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29091,20160930,S08000032,,New Outpatient,C12,,63,,108,,179,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29092,20170930,S08000032,,New Outpatient,C12,,55,,100,,5,,12,,44,,67,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29093,20180930,S08000032,,New Outpatient,C12,,59,,129,,235,,53,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29094,20190930,S08000032,,New Outpatient,C12,,78,,101,,264,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29095,20200930,S08000032,,New Outpatient,C12,,113,,41,,11,,3,,3,,3,,4,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29096,20210930,S08000032,,New Outpatient,C12,,112,,79,,49,,57,,23,,2,,0,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
29097,20130331,S08000032,,New Outpatient,C12,,303,,28,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29098,20140331,S08000032,,New Outpatient,C12,,123,,140,,75,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29099,20150331,S08000032,,New Outpatient,C12,,75,,82,,208,,19,,5,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29100,20160331,S08000032,,New Outpatient,C12,,73,,111,,149,,50,,19,,8,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29101,20170331,S08000032,,New Outpatient,C12,,70,,114,,61,,99,,13,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29102,20180331,S08000032,,New Outpatient,C12,,64,,143,,58,,109,,41,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29103,20190331,S08000032,,New Outpatient,C12,,181,,251,,41,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29104,20200331,S08000032,,New Outpatient,C12,,118,,127,,132,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29105,20210331,S08000032,,New Outpatient,C12,,101,,54,,48,,40,,32,,14,,39,,10,,2,,3,,1,,4,,5,,2,,0,,0,,0,,0,
29106,20220331,S08000032,,New Outpatient,C12,,114,,73,,51,,16,,6,,24,,22,,8,,10,,2,,0,,1,,0,,1,,0,,0,,0,,0,
29107,20121231,S08000032,,New Outpatient,C12,,277,,72,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29108,20131231,S08000032,,New Outpatient,C12,,123,,168,,42,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29109,20141231,S08000032,,New Outpatient,C12,,75,,78,,270,,23,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29110,20151231,S08000032,,New Outpatient,C12,,43,,65,,40,,128,,77,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29111,20161231,S08000032,,New Outpatient,C12,,43,,98,,129,,13,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29112,20171231,S08000032,,New Outpatient,C12,,60,,76,,7,,48,,130,,106,,11,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29113,20181231,S08000032,,New Outpatient,C12,,108,,168,,200,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29114,20191231,S08000032,,New Outpatient,C12,,96,,83,,231,,3,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29115,20201231,S08000032,,New Outpatient,C12,,114,,51,,13,,2,,1,,2,,7,,7,,15,,58,,8,,0,,0,,0,,0,,0,,0,,0,
29116,20211231,S08000032,,New Outpatient,C12,,113,,66,,51,,12,,34,,19,,0,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29117,20130630,S08000032,,New Outpatient,C13,,203,,327,,387,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29118,20140630,S08000032,,New Outpatient,C13,,139,,124,,455,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29119,20150630,S08000032,,New Outpatient,C13,,191,,99,,523,,37,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29120,20160630,S08000032,,New Outpatient,C13,,191,,77,,580,,61,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29121,20170630,S08000032,,New Outpatient,C13,,194,,69,,4,,17,,64,,295,,37,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29122,20180630,S08000032,,New Outpatient,C13,,195,,60,,221,,385,,63,,17,,11,,34,,7,,2,,0,,0,,0,,0,,0,,0,,0,,0,
29123,20190630,S08000032,,New Outpatient,C13,,218,,186,,774,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29124,20200630,S08000032,,New Outpatient,C13,,97,,7,,4,,5,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29125,20210630,S08000032,,New Outpatient,C13,,339,,54,,14,,3,,10,,10,,55,,36,,56,,123,,82,,70,,30,,96,,11,,0,,0,,0,
29126,20130930,S08000032,,New Outpatient,C13,,216,,214,,378,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29127,20140930,S08000032,,New Outpatient,C13,,127,,145,,563,,27,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29128,20150930,S08000032,,New Outpatient,C13,,203,,83,,276,,350,,9,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29129,20160930,S08000032,,New Outpatient,C13,,152,,46,,226,,303,,32,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29130,20170930,S08000032,,New Outpatient,C13,,167,,49,,3,,6,,12,,81,,272,,166,,9,,1,,0,,0,,0,,0,,0,,0,,0,,0,
29131,20180930,S08000032,,New Outpatient,C13,,386,,610,,489,,213,,16,,2,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29132,20190930,S08000032,,New Outpatient,C13,,215,,212,,860,,19,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29133,20200930,S08000032,,New Outpatient,C13,,242,,20,,11,,5,,14,,34,,30,,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29134,20210930,S08000032,,New Outpatient,C13,,127,,162,,19,,35,,225,,158,,175,,131,,174,,42,,57,,25,,5,,1,,4,,1,,0,,0,
29135,20130331,S08000032,,New Outpatient,C13,,138,,166,,522,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29136,20140331,S08000032,,New Outpatient,C13,,190,,190,,516,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29137,20150331,S08000032,,New Outpatient,C13,,164,,138,,673,,12,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29138,20160331,S08000032,,New Outpatient,C13,,220,,83,,639,,139,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29139,20170331,S08000032,,New Outpatient,C13,,181,,36,,16,,132,,474,,56,,15,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29140,20180331,S08000032,,New Outpatient,C13,,180,,52,,113,,315,,218,,327,,378,,157,,31,,8,,2,,0,,0,,0,,0,,0,,0,,0,
29141,20190331,S08000032,,New Outpatient,C13,,252,,402,,630,,20,,4,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29142,20200331,S08000032,,New Outpatient,C13,,169,,201,,523,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29143,20210331,S08000032,,New Outpatient,C13,,276,,7,,5,,0,,4,,6,,3,,1,,2,,8,,13,,11,,43,,219,,0,,0,,0,,0,
29144,20220331,S08000032,,New Outpatient,C13,,138,,405,,274,,160,,45,,10,,4,,1,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,
29145,20121231,S08000032,,New Outpatient,C13,,190,,379,,194,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29146,20131231,S08000032,,New Outpatient,C13,,212,,138,,471,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29147,20141231,S08000032,,New Outpatient,C13,,172,,168,,555,,7,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29148,20151231,S08000032,,New Outpatient,C13,,200,,177,,394,,213,,13,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29149,20161231,S08000032,,New Outpatient,C13,,157,,25,,35,,310,,313,,23,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29150,20171231,S08000032,,New Outpatient,C13,,134,,89,,8,,3,,12,,36,,207,,471,,43,,6,,0,,0,,0,,0,,0,,0,,0,,0,
29151,20181231,S08000032,,New Outpatient,C13,,244,,399,,145,,3,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29152,20191231,S08000032,,New Outpatient,C13,,222,,466,,563,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29153,20201231,S08000032,,New Outpatient,C13,,364,,19,,8,,11,,8,,8,,3,,3,,8,,15,,102,,20,,0,,0,,0,,0,,0,,0,
29154,20211231,S08000032,,New Outpatient,C13,,209,,189,,56,,230,,278,,47,,3,,5,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,
29155,20210630,S08000032,,New Outpatient,C2,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
29156,20210331,S08000032,,New Outpatient,C2,,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u,,:u
29157,20130630,S08000032,,New Outpatient,C3,,6,,67,,138,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29158,20140630,S08000032,,New Outpatient,C3,,7,,24,,46,,144,,36,,4,,2,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
29159,20150630,S08000032,,New Outpatient,C3,,9,,19,,191,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29160,20180630,S08000032,,New Outpatient,C3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29161,20130930,S08000032,,New Outpatient,C3,,13,,21,,200,,5,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29162,20140930,S08000032,,New Outpatient,C3,,3,,12,,31,,91,,109,,7,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29163,20150930,S08000032,,New Outpatient,C3,,11,,11,,138,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29164,20130331,S08000032,,New Outpatient,C3,,7,,60,,155,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29165,20140331,S08000032,,New Outpatient,C3,,2,,13,,81,,111,,28,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29166,20150331,S08000032,,New Outpatient,C3,,7,,24,,91,,58,,87,,8,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29167,20121231,S08000032,,New Outpatient,C3,,12,,88,,124,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29168,20131231,S08000032,,New Outpatient,C3,,3,,15,,172,,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29169,20141231,S08000032,,New Outpatient,C3,,2,,1,,9,,24,,234,,25,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29170,20150630,S08000032,,New Outpatient,C31,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29171,20160630,S08000032,,New Outpatient,C31,,59,,227,,53,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29172,20170630,S08000032,,New Outpatient,C31,,19,,71,,211,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29173,20180630,S08000032,,New Outpatient,C31,,12,,145,,107,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29174,20190630,S08000032,,New Outpatient,C31,,21,,163,,83,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29175,20200630,S08000032,,New Outpatient,C31,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29176,20210630,S08000032,,New Outpatient,C31,,23,,115,,44,,18,,3,,1,,1,,1,,1,,0,,1,,0,,0,,0,,1,,0,,0,,0,
29177,20150930,S08000032,,New Outpatient,C31,,5,,2,,48,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29178,20160930,S08000032,,New Outpatient,C31,,31,,117,,91,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29179,20170930,S08000032,,New Outpatient,C31,,13,,23,,201,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29180,20180930,S08000032,,New Outpatient,C31,,5,,70,,179,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29181,20190930,S08000032,,New Outpatient,C31,,16,,112,,100,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29182,20200930,S08000032,,New Outpatient,C31,,0,,0,,0,,1,,2,,3,,4,,9,,11,,2,,0,,0,,0,,0,,0,,0,,0,,0,
29183,20210930,S08000032,,New Outpatient,C31,,11,,38,,143,,24,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29184,20160331,S08000032,,New Outpatient,C31,,33,,148,,143,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29185,20170331,S08000032,,New Outpatient,C31,,20,,22,,256,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29186,20180331,S08000032,,New Outpatient,C31,,29,,142,,64,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29187,20190331,S08000032,,New Outpatient,C31,,23,,57,,146,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29188,20200331,S08000032,,New Outpatient,C31,,16,,27,,163,,5,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29189,20210331,S08000032,,New Outpatient,C31,,17,,45,,55,,62,,53,,18,,11,,3,,8,,0,,0,,3,,5,,5,,0,,0,,0,,0,
29190,20220331,S08000032,,New Outpatient,C31,,5,,76,,110,,15,,6,,3,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29191,20151231,S08000032,,New Outpatient,C31,,23,,60,,296,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29192,20161231,S08000032,,New Outpatient,C31,,9,,23,,210,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29193,20171231,S08000032,,New Outpatient,C31,,21,,89,,215,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29194,20181231,S08000032,,New Outpatient,C31,,12,,66,,163,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29195,20191231,S08000032,,New Outpatient,C31,,18,,37,,201,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29196,20201231,S08000032,,New Outpatient,C31,,2,,2,,2,,6,,16,,22,,16,,18,,31,,54,,50,,5,,1,,0,,0,,0,,0,,0,
29197,20211231,S08000032,,New Outpatient,C31,,14,,91,,101,,23,,4,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29198,20130630,S08000032,,New Outpatient,C41,,9,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29199,20140630,S08000032,,New Outpatient,C41,,6,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29200,20150630,S08000032,,New Outpatient,C41,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29201,20160630,S08000032,,New Outpatient,C41,,65,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29202,20170630,S08000032,,New Outpatient,C41,,56,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29203,20180630,S08000032,,New Outpatient,C41,,56,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29204,20190630,S08000032,,New Outpatient,C41,,72,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29205,20200630,S08000032,,New Outpatient,C41,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
29206,20130930,S08000032,,New Outpatient,C41,,21,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
