"QuarterEnding","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","NumberWaiting","NumberWaitingQF","Available","AvailableQF","Unavailable","UnavailableQF","MedicalTotal","MedicalTotalQF","MedicalOtherMedicalCondition","MedicalOtherMedicalConditionQF","MedicalIndefinitelyUnavailable","MedicalIndefinitelyUnavailableQF","MedicalOther","MedicalOtherQF","PatientAdvisedTotal","PatientAdvisedTotalQF","PatientAdvisedHoliday","PatientAdvisedHolidayQF","PatientAdvisedPersonalCommitment","PatientAdvisedPersonalCommitmentQF","PatientAdvisedWorkCommitment","PatientAdvisedWorkCommitmentQF","PatientAdvisedCarerCommitment","PatientAdvisedCarerCommitmentQF","PatientAdvisedAcademicCommitment","PatientAdvisedAcademicCommitmentQF","PatientAdvisedJuryDuty","PatientAdvisedJuryDutyQF","PatientAdvisedWeather","PatientAdvisedWeatherQF","PatientAdvisedIndefinitelyUnavailable","PatientAdvisedIndefinitelyUnavailableQF","PatientAdvisedOther","PatientAdvisedOtherQF","PatientRequestedTotal","PatientRequestedTotalQF","PatientRequestedNamedConsultant","PatientRequestedNamedConsultantQF","PatientRequestedTreatedLocalHealthBoard","PatientRequestedTreatedLocalHealthBoardQF","SuspensionExceptionalCircumstances","SuspensionExceptionalCircumstancesQF","PFBUnavailability","PFBUnavailabilityQF"
"20130930","S08000022",,"New Outpatient","AF",,260,,254,,6,,2,,0,,0,,2,,4,,0,,0,,0,,0,,0,,0,,0,,0,,4,,0,,0,,0,,0,,0,
"20131231","S08000022",,"New Outpatient","AF",,200,,199,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000022",,"New Outpatient","AF",,178,,177,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000022",,"New Outpatient","AF",,239,,236,,3,,0,,0,,0,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20140930","S08000022",,"New Outpatient","AF",,213,,208,,5,,0,,0,,0,,0,,2,,0,,0,,0,,0,,2,,0,,0,,0,,0,,3,,0,,3,,0,,0,
"20141231","S08000022",,"New Outpatient","AF",,235,,233,,2,,0,,0,,0,,0,,2,,0,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20150331","S08000022",,"New Outpatient","AF",,333,,330,,3,,1,,1,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000022",,"New Outpatient","AF",,275,,264,,11,,0,,0,,0,,0,,5,,3,,2,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,5,
"20150930","S08000022",,"New Outpatient","AF",,283,,272,,11,,2,,2,,0,,0,,2,,0,,1,,1,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,6,
"20151231","S08000022",,"New Outpatient","AF",,256,,247,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9,
"20160331","S08000022",,"New Outpatient","AF",,291,,288,,3,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,1,,0,,1,
"20160630","S08000022",,"New Outpatient","AF",,285,,280,,5,,0,,0,,0,,0,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,
"20160930","S08000022",,"New Outpatient","AF",,288,,288,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000022",,"New Outpatient","AF",,229,,227,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,1,
"20170331","S08000022",,"New Outpatient","AF",,362,,359,,3,,0,,0,,0,,0,,3,,0,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000022",,"New Outpatient","AF",,421,,414,,7,,0,,0,,0,,0,,7,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000022",,"New Outpatient","AF",,476,,473,,3,,0,,0,,0,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20171231","S08000022",,"New Outpatient","AF",,492,,479,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,12,
"20180331","S08000022",,"New Outpatient","AF",,534,,532,,2,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20180630","S08000022",,"New Outpatient","AF",,334,,328,,6,,0,,0,,0,,0,,4,,1,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,
"20180930","S08000022",,"New Outpatient","AF",,317,,315,,2,,0,,0,,0,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000022",,"New Outpatient","AF",,395,,393,,2,,0,,0,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000022",,"New Outpatient","AF",,257,,248,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,8,
"20190630","S08000022",,"New Outpatient","AF",,336,,330,,6,,0,,0,,0,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,4,,1,,3,,0,,0,
"20190930","S08000022",,"New Outpatient","AF",,202,,200,,2,,0,,0,,0,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20191231","S08000022",,"New Outpatient","AF",,366,,365,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000022",,"New Outpatient","AF",,465,,464,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000022",,"New Outpatient","AF",,175,,174,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000022",,"New Outpatient","AF",,313,,313,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000022",,"New Outpatient","AF",,239,,239,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000022",,"New Outpatient","AF",,299,,297,,2,,0,,0,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000022",,"New Outpatient","AF",,320,,317,,3,,0,,0,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,
"20210930","S08000022",,"New Outpatient","AF",,307,,307,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000022",,"New Outpatient","AF",,356,,356,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000022",,"New Outpatient","AF",,453,,452,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000022",,"New Outpatient","CA",,18,,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000022",,"New Outpatient","CA",,19,,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000022",,"New Outpatient","CA",,21,,21,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000022",,"New Outpatient","CA",,31,,31,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000022",,"New Outpatient","CA",,39,,35,,4,,1,,1,,0,,0,,3,,0,,2,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20140331","S08000022",,"New Outpatient","CA",,17,,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000022",,"New Outpatient","CA",,49,,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000022",,"New Outpatient","CA",,50,,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000022",,"New Outpatient","CA",,45,,44,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000022",,"New Outpatient","CA",,64,,64,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000022",,"New Outpatient","CA",,55,,54,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000022",,"New Outpatient","CA",,35,,33,,2,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20151231","S08000022",,"New Outpatient","CA",,43,,42,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20160331","S08000022",,"New Outpatient","CA",,45,,44,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000022",,"New Outpatient","CA",,44,,43,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000022",,"New Outpatient","CA",,54,,54,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000022",,"New Outpatient","CA",,44,,43,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000022",,"New Outpatient","CA",,48,,48,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000022",,"New Outpatient","CA",,46,,45,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000022",,"New Outpatient","CA",,44,,44,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000022",,"New Outpatient","CA",,59,,59,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000022",,"New Outpatient","CA",,69,,69,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000022",,"New Outpatient","CA",,57,,55,,2,,0,,0,,0,,0,,2,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000022",,"New Outpatient","CA",,50,,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000022",,"New Outpatient","CA",,41,,41,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000022",,"New Outpatient","CA",,56,,55,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000022",,"New Outpatient","CA",,76,,75,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20190930","S08000022",,"New Outpatient","CA",,38,,38,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000022",,"New Outpatient","CA",,48,,48,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000022",,"New Outpatient","CA",,40,,40,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000022",,"New Outpatient","CA",,55,,55,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000022",,"New Outpatient","CA",,55,,55,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000022",,"New Outpatient","CA",,52,,52,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000022",,"New Outpatient","CA",,68,,68,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000022",,"New Outpatient","CA",,81,,79,,2,,1,,1,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000022",,"New Outpatient","CA",,80,,80,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000022",,"New Outpatient","CA",,93,,92,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000022",,"New Outpatient","CA",,84,,84,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000022",,"New Outpatient","C31",,82,,81,,1,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000022",,"New Outpatient","C31",,116,,115,,1,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000022",,"New Outpatient","C31",,149,,148,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20130930","S08000022",,"New Outpatient","C31",,141,,139,,2,,0,,0,,0,,0,,2,,0,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20131231","S08000022",,"New Outpatient","C31",,135,,133,,2,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000022",,"New Outpatient","C31",,172,,170,,2,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000022",,"New Outpatient","C31",,140,,138,,2,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000022",,"New Outpatient","C31",,130,,130,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000022",,"New Outpatient","C31",,148,,147,,1,,0,,0,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000022",,"New Outpatient","C31",,132,,132,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000022",,"New Outpatient","C31",,113,,112,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000022",,"New Outpatient","C31",,133,,133,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000022",,"New Outpatient","C31",,86,,86,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000022",,"New Outpatient","C31",,83,,83,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000022",,"New Outpatient","C31",,109,,107,,2,,0,,0,,0,,0,,2,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000022",,"New Outpatient","C31",,156,,155,,1,,0,,0,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000022",,"New Outpatient","C31",,138,,138,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000022",,"New Outpatient","C31",,156,,156,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000022",,"New Outpatient","C31",,150,,150,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000022",,"New Outpatient","C31",,175,,175,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000022",,"New Outpatient","C31",,235,,233,,2,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000022",,"New Outpatient","C31",,254,,254,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000022",,"New Outpatient","C31",,241,,239,,2,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000022",,"New Outpatient","C31",,252,,250,,2,,0,,0,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000022",,"New Outpatient","C31",,253,,252,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000022",,"New Outpatient","C31",,226,,225,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000022",,"New Outpatient","C31",,248,,246,,2,,1,,1,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000022",,"New Outpatient","C31",,252,,252,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000022",,"New Outpatient","C31",,274,,274,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000022",,"New Outpatient","C31",,259,,258,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000022",,"New Outpatient","C31",,147,,147,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000022",,"New Outpatient","C31",,221,,221,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000022",,"New Outpatient","C31",,247,,247,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000022",,"New Outpatient","C31",,126,,126,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000022",,"New Outpatient","C31",,214,,213,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000022",,"New Outpatient","C31",,255,,255,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000022",,"New Outpatient","C31",,167,,167,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000022",,"New Outpatient","C31",,152,,152,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000022",,"New Outpatient","C9",,33,,33,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000022",,"New Outpatient","C9",,38,,35,,3,,3,,0,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000022",,"New Outpatient","C9",,36,,31,,5,,3,,0,,0,,3,,2,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,
"20130930","S08000022",,"New Outpatient","C9",,31,,28,,3,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,
"20131231","S08000022",,"New Outpatient","C9",,36,,32,,4,,0,,0,,0,,0,,2,,0,,0,,1,,0,,0,,0,,1,,0,,0,,1,,1,,0,,0,,1,
"20140331","S08000022",,"New Outpatient","C9",,23,,22,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20140630","S08000022",,"New Outpatient","C9",,53,,48,,5,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,4,,4,,0,,0,,0,
"20140930","S08000022",,"New Outpatient","C9",,61,,59,,2,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20141231","S08000022",,"New Outpatient","C9",,67,,65,,2,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20150331","S08000022",,"New Outpatient","C9",,75,,70,,5,,0,,0,,0,,0,,3,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,
"20150630","S08000022",,"New Outpatient","C9",,58,,53,,5,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,4,,4,,0,,0,,0,
"20150930","S08000022",,"New Outpatient","C9",,59,,55,,4,,0,,0,,0,,0,,3,,2,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20151231","S08000022",,"New Outpatient","C9",,74,,71,,3,,0,,0,,0,,0,,2,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20160331","S08000022",,"New Outpatient","C9",,60,,56,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,
"20160630","S08000022",,"New Outpatient","C9",,71,,70,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20160930","S08000022",,"New Outpatient","C9",,68,,66,,2,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000022",,"New Outpatient","C9",,52,,52,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000022",,"New Outpatient","C9",,49,,46,,3,,0,,0,,0,,0,,3,,1,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000022",,"New Outpatient","C9",,42,,42,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000022",,"New Outpatient","C9",,50,,47,,3,,0,,0,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,
"20171231","S08000022",,"New Outpatient","C9",,33,,32,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000022",,"New Outpatient","C9",,35,,34,,1,,0,,0,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000022",,"New Outpatient","C9",,46,,45,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000022",,"New Outpatient","C9",,40,,40,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000022",,"New Outpatient","C9",,45,,42,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,
"20190331","S08000022",,"New Outpatient","C9",,40,,40,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000022",,"New Outpatient","C9",,74,,71,,3,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,
"20190930","S08000022",,"New Outpatient","C9",,39,,38,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20191231","S08000022",,"New Outpatient","C9",,48,,48,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000022",,"New Outpatient","C9",,66,,64,,2,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000022",,"New Outpatient","C9",,64,,64,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000022",,"New Outpatient","C9",,45,,45,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000022",,"New Outpatient","C9",,48,,48,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000022",,"New Outpatient","C9",,43,,42,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,
"20210630","S08000022",,"New Outpatient","C9",,56,,56,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000022",,"New Outpatient","C9",,71,,71,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000022",,"New Outpatient","C9",,86,,86,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000022",,"New Outpatient","C9",,97,,97,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
